timestamp,test-class,test-method,time,description,result
2021-09-09 17:19:49.576,acme.testing.anonymous.shout.AnonymousListTest,listAll,12,"[1] recordIndex=0, moment=2021/08/22 19:30, author=Jhon Doe, text=I'm happy!, info=null",No ParameterResolver registered for parameter [final java.lang.String xomen] in method [public void acme.testing.anonymous.shout.AnonymousListTest.listAll(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)].
2021-09-09 17:19:49.798,acme.testing.anonymous.shout.AnonymousListTest,listAll,0,"[2] recordIndex=1, moment=2021/08/22 12:55, author=Francisco, text=I'm sad!, info=http://www.realmadrid.com",No ParameterResolver registered for parameter [final java.lang.String xomen] in method [public void acme.testing.anonymous.shout.AnonymousListTest.listAll(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)].
2021-09-09 17:19:50.002,acme.testing.anonymous.shout.AnonymousListTest,listAll,0,"[3] recordIndex=2, moment=2021/08/22 01:30, author=Javier, text=I love github!, info=http://github.com",No ParameterResolver registered for parameter [final java.lang.String xomen] in method [public void acme.testing.anonymous.shout.AnonymousListTest.listAll(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)].
2021-09-09 17:19:50.209,acme.testing.anonymous.shout.AnonymousListTest,listAll,1,"[4] recordIndex=3, moment=2021/08/22 01:30, author=Misco, text=I dont know, info=null",No ParameterResolver registered for parameter [final java.lang.String xomen] in method [public void acme.testing.anonymous.shout.AnonymousListTest.listAll(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)].
2021-09-09 17:19:50.427,acme.testing.anonymous.shout.AnonymousListTest,listAll,0,"[5] recordIndex=4, moment=2021/08/22 12:55, author=Fernando, text=Good work as a team!, info=https://www.google.com",No ParameterResolver registered for parameter [final java.lang.String xomen] in method [public void acme.testing.anonymous.shout.AnonymousListTest.listAll(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)].
2021-09-09 17:19:50.634,acme.testing.anonymous.shout.AnonymousListTest,listAll,0,"[6] recordIndex=5, moment=2021/08/22 12:55, author=Manuel, text=We have a reunion today, info=https://discord.com",No ParameterResolver registered for parameter [final java.lang.String xomen] in method [public void acme.testing.anonymous.shout.AnonymousListTest.listAll(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)].
